Date,Open,High,Low,Close,Adj Close,Volume
2012-04-18,41.509998,42.799999,41.330002,42.580002,36.248119,1547900
2012-04-19,42.680000,42.990002,42.310001,42.799999,36.435406,468800
2012-04-20,42.959999,43.080002,42.200001,42.849998,36.477966,804900
2012-04-23,42.340000,43.060001,42.099998,43.000000,36.605656,843900
2012-04-24,42.990002,43.270000,41.700001,42.200001,35.924629,743400
2012-04-25,42.500000,42.799999,42.040001,42.650002,36.307705,373400
2012-04-26,42.790001,42.790001,41.910000,42.790001,36.426899,383000
2012-04-27,42.939999,43.500000,42.820000,43.500000,37.031311,585700
2012-04-30,43.490002,43.500000,42.599998,43.299999,36.861050,509500
2012-05-02,43.490002,43.500000,42.599998,43.299999,36.861050,509500
2012-05-03,43.869999,44.380001,42.700001,42.900002,36.520535,795100
2012-05-04,42.700001,43.090000,41.500000,41.500000,35.328720,1525600
2012-05-07,41.000000,41.349998,40.709999,41.099998,34.988197,1392000
2012-05-08,41.369999,41.459999,40.009998,41.380001,35.226563,1261800
2012-05-09,41.209999,41.970001,40.860001,41.299999,35.158470,1069000
2012-05-10,41.529999,42.220001,41.529999,42.000000,35.754368,922800
2012-05-11,41.919998,42.180000,41.549999,41.799999,35.584110,632100
2012-05-14,41.779999,42.950001,41.029999,41.520000,35.345745,780000
2012-05-15,41.540001,41.889999,40.939999,41.169998,35.047798,947000
2012-05-16,41.200001,42.200001,40.439999,40.439999,34.426353,1062100
2012-05-17,40.119999,41.049999,39.380001,39.380001,33.523975,1027000
2012-05-18,40.380001,40.380001,38.720001,39.590000,33.702747,583600
2012-05-21,39.590000,39.590000,39.590000,39.590000,33.702747,0
2012-05-22,40.990002,41.400002,40.540001,40.950001,34.860512,736200
2012-05-23,40.990002,41.419998,39.299999,39.849998,33.924080,903300
2012-05-24,39.849998,40.240002,39.130001,39.299999,33.455879,616100
2012-05-25,38.619999,39.520000,38.619999,39.150002,33.328178,763300
2012-05-28,39.990002,40.000000,39.450001,39.900002,33.966652,271400
2012-05-29,39.990002,40.680000,39.730000,40.400002,34.392300,820000
2012-05-30,40.000000,40.799999,39.520000,40.000000,34.051781,621700
2012-05-31,40.000000,41.490002,39.599998,41.490002,35.320210,1212600
2012-06-01,41.189999,41.410000,40.450001,41.250000,35.115898,643000
2012-06-04,40.990002,41.500000,40.990002,41.090000,34.979698,707300
2012-06-05,40.930000,41.400002,40.930000,41.119999,35.005226,438100
2012-06-06,41.119999,42.939999,41.049999,42.770000,36.409870,1284400
2012-06-08,42.049999,42.700001,41.500000,41.500000,35.328720,527000
2012-06-11,42.000000,42.400002,41.410000,41.520000,35.345745,351900
2012-06-12,41.750000,43.799999,41.700001,43.599998,37.116436,741400
2012-06-13,42.750000,44.459999,42.750000,44.000000,37.456959,943500
2012-06-14,44.000000,44.450001,42.900002,43.000000,36.605656,1022500
2012-06-15,42.990002,43.360001,42.380001,43.320000,36.878078,710000
2012-06-18,42.680000,43.900002,42.639999,43.650002,37.159004,779600
2012-06-19,43.869999,45.349998,43.490002,45.349998,38.606197,1289900
2012-06-20,45.349998,45.840000,44.599998,45.090000,38.384865,1065100
2012-06-21,45.119999,45.119999,43.709999,43.889999,37.363316,518300
2012-06-22,43.799999,44.090000,42.790001,43.400002,36.946190,664800
2012-06-25,43.340000,44.200001,42.810001,43.299999,36.861050,486000
2012-06-26,43.790001,44.349998,43.299999,44.049999,37.499519,665500
2012-06-27,44.189999,45.099998,43.990002,44.950001,38.265686,1006100
2012-06-28,44.939999,45.080002,44.450001,44.980000,38.291229,805200
2012-06-29,45.480000,45.759998,44.570000,45.200001,38.478519,686700
2012-07-02,44.900002,46.150002,44.580002,46.150002,39.287247,593800
2012-07-03,46.150002,46.430000,45.400002,45.900002,39.074421,930800
2012-07-04,45.889999,46.290001,45.029999,45.029999,38.333790,335900
2012-07-05,45.400002,46.889999,45.400002,46.799999,39.840584,871400
2012-07-06,46.419998,46.910000,46.099998,46.799999,39.840584,467400
2012-07-10,46.599998,46.900002,45.099998,45.560001,38.784985,535200
2012-07-11,45.560001,46.310001,44.900002,45.849998,39.031853,650500
2012-07-12,45.599998,47.000000,45.000000,46.950001,39.968285,605700
2012-07-13,46.950001,47.700001,46.470001,47.049999,40.053406,530200
2012-07-16,47.049999,47.049999,47.049999,47.049999,40.053406,0
2012-07-17,46.790001,47.130001,46.110001,46.549999,39.627766,437300
2012-07-18,46.779999,46.779999,46.310001,46.360001,39.466011,373600
2012-07-19,46.700001,46.750000,46.360001,46.500000,39.585194,565000
2012-07-20,46.189999,46.700001,46.049999,46.189999,39.321297,525900
2012-07-23,45.799999,46.070000,45.110001,45.919998,39.091442,453600
2012-07-24,45.919998,46.009998,45.220001,45.869999,39.048878,391900
2012-07-25,46.330002,46.389999,45.230000,46.000000,39.159550,475700
2012-07-26,46.470001,46.470001,45.680000,46.330002,39.440472,697600
2012-07-27,46.500000,48.560001,46.299999,48.139999,40.981316,1000500
2012-07-30,48.000000,49.099998,47.439999,49.000000,41.713428,622600
2012-07-31,49.099998,49.200001,47.930000,48.299999,41.117523,1100000
2012-08-01,48.549999,48.799999,46.650002,47.250000,40.223667,1093600
2012-08-02,47.299999,48.590000,47.110001,47.950001,40.819576,1697300
2012-08-03,48.529999,48.860001,48.060001,48.299999,41.117523,1159100
2012-08-06,48.779999,48.790001,47.919998,48.299999,41.117523,1436800
2012-08-07,48.349998,49.150002,46.820000,46.820000,39.857609,888900
2012-08-08,46.970001,47.880001,46.099998,46.099998,39.244678,1321700
2012-08-09,45.779999,46.540001,45.779999,45.779999,39.408234,1078400
2012-08-10,45.779999,46.540001,45.779999,45.779999,39.408234,1078400
2012-08-13,46.180000,46.599998,45.849998,46.200001,39.769779,490600
2012-08-14,46.070000,46.320000,45.919998,45.959999,39.563183,718300
2012-08-15,46.000000,46.650002,45.169998,45.799999,39.425449,978500
2012-08-16,46.230000,46.549999,44.639999,45.049999,38.779839,1093800
2012-08-17,45.299999,45.299999,44.279999,44.509998,38.314999,823600
2012-08-20,44.509998,44.799999,44.000000,44.049999,37.919010,542100
2012-08-21,44.599998,44.840000,43.000000,43.150002,37.144287,646400
2012-08-22,43.380001,44.380001,43.150002,43.930000,37.815716,528800
2012-08-23,43.900002,44.049999,43.400002,43.759998,37.669380,433400
2012-08-24,43.849998,45.000000,43.480000,44.799999,38.564632,556700
2012-08-27,44.930000,45.310001,44.490002,44.930000,38.676537,390400
2012-08-28,45.119999,45.439999,44.689999,44.700001,38.478554,491300
2012-08-29,45.029999,45.060001,44.000000,44.599998,38.392475,702800
2012-08-30,44.160000,44.650002,43.910000,44.299999,38.134224,622900
2012-08-31,44.709999,44.820000,43.400002,43.700001,37.617737,1101700
2012-09-03,43.169998,45.650002,43.169998,45.500000,39.167198,741200
2012-09-04,45.009998,45.730000,44.240002,45.029999,38.762619,964100
2012-09-05,45.599998,45.650002,43.169998,45.000000,38.736794,520400
2012-09-06,45.189999,45.590000,44.660000,45.099998,38.822880,713300
2012-09-10,45.240002,45.490002,44.119999,45.000000,38.736794,1118600
2012-09-11,44.900002,45.330002,44.860001,45.000000,38.736794,531600
2012-09-12,45.049999,46.730000,45.049999,45.849998,39.468487,1059800
2012-09-13,45.889999,46.740002,45.700001,46.330002,39.881687,627900
2012-09-14,46.180000,46.680000,44.810001,45.000000,38.736794,1973600
2012-09-17,45.209999,45.380001,44.810001,44.950001,38.693752,1201200
2012-09-18,45.020000,45.419998,44.779999,44.779999,38.547413,678500
2012-09-19,46.000000,46.869999,45.630001,46.000000,39.597614,1990100
2012-09-20,46.009998,46.320000,45.590000,46.020000,39.614830,785600
2012-09-21,46.090000,46.279999,45.599998,45.680000,39.322151,741100
2012-09-24,45.700001,45.869999,45.169998,45.500000,39.167198,1112500
2012-09-25,45.619999,46.099998,45.169998,45.290001,38.986431,867600
2012-09-26,44.790001,45.959999,44.650002,45.720001,39.356583,1654500
2012-09-27,45.580002,45.889999,45.230000,45.410000,39.089729,684300
2012-09-28,45.400002,46.000000,44.950001,45.610001,39.261890,938000
2012-10-01,45.490002,45.799999,45.400002,45.500000,39.167198,1758600
2012-10-02,45.660000,46.209999,45.450001,45.799999,39.425449,1895300
2012-10-03,46.119999,46.240002,45.520000,45.520000,39.184418,471600
2012-10-04,45.540001,46.000000,45.439999,45.840000,39.459888,478000
2012-10-05,45.880001,46.599998,45.619999,46.200001,39.769779,799900
2012-10-08,46.259998,46.380001,45.709999,46.070000,39.657867,416800
2012-10-09,46.500000,46.500000,45.580002,45.599998,39.253277,516600
2012-10-10,45.930000,46.330002,44.799999,45.009998,38.745403,468400
2012-10-11,45.009998,46.080002,44.889999,46.000000,39.597614,699500
2012-10-15,44.889999,44.900002,42.650002,42.700001,36.756916,2522200
2012-10-16,43.099998,43.500000,41.830002,42.150002,36.283474,2322100
2012-10-17,42.160000,43.470001,42.160000,42.599998,36.670830,1542900
2012-10-18,43.000000,43.290001,41.799999,42.400002,36.498665,2283000
2012-10-19,42.799999,42.799999,41.500000,41.500000,35.723938,1176600
2012-10-22,41.930000,42.320000,41.130001,42.240002,36.360947,1203200
2012-10-23,41.599998,42.410000,41.009998,42.150002,36.283474,1927400
2012-10-24,42.250000,43.290001,42.240002,43.290001,37.264797,1704500
2012-10-25,42.799999,43.650002,42.599998,43.099998,37.101242,987200
2012-10-26,43.090000,43.090000,41.889999,42.380001,36.481453,652800
2012-10-29,42.410000,43.320000,42.410000,43.250000,37.230366,367900
2012-10-30,43.310001,43.349998,42.599998,43.349998,37.316444,208600
2012-10-31,43.279999,43.650002,42.000000,42.599998,36.670830,722900
2012-11-01,42.310001,43.119999,42.299999,42.700001,36.756916,844600
2012-11-05,42.200001,42.560001,42.070000,42.400002,36.498665,745500
2012-11-06,42.389999,43.000000,42.099998,42.900002,36.929073,1264100
2012-11-07,42.470001,43.410000,42.470001,43.250000,37.230366,776000
2012-11-08,43.270000,44.180000,43.270000,44.029999,37.901802,1167800
2012-11-09,43.849998,44.119999,43.650002,43.650002,37.574692,780800
2012-11-12,43.990002,44.520000,43.680000,44.500000,38.306389,1031300
2012-11-13,44.459999,44.459999,43.349998,43.840000,37.738247,845000
2012-11-14,43.930000,43.970001,42.689999,43.500000,37.445568,581300
2012-11-16,43.500000,43.959999,42.759998,43.400002,37.359489,572700
2012-11-19,43.590000,44.200001,43.400002,44.200001,38.048138,491800
2012-11-21,44.139999,44.299999,43.360001,44.000000,37.875977,764000
2012-11-22,43.810001,44.180000,43.330002,43.799999,37.703815,128000
2012-11-23,43.700001,44.299999,43.610001,44.299999,38.134224,431500
2012-11-26,44.020000,45.150002,43.930000,45.150002,38.865921,599000
2012-11-27,45.110001,45.389999,43.810001,44.430000,38.246136,676300
2012-11-28,44.439999,45.000000,43.810001,44.970001,38.710968,958700
2012-11-29,45.139999,45.200001,44.480000,45.099998,38.822880,573900
2012-11-30,44.840000,44.840000,43.849998,44.000000,37.875977,1390200
2012-12-03,44.240002,44.650002,43.549999,44.590000,38.383858,945900
2012-12-04,44.549999,44.720001,44.020000,44.299999,38.134224,1039300
2012-12-05,44.599998,44.599998,43.919998,44.299999,38.134224,2035500
2012-12-06,44.770000,44.770000,44.000000,44.450001,38.263348,802100
2012-12-07,44.450001,44.599998,44.060001,44.200001,38.048138,613500
2012-12-10,44.099998,44.500000,43.810001,44.080002,37.944847,941500
2012-12-11,43.990002,44.270000,43.849998,44.000000,37.875977,1217600
2012-12-12,43.950001,44.169998,43.500000,43.799999,37.703815,866600
2012-12-13,43.599998,43.950001,43.250000,43.700001,37.617737,597100
2012-12-14,43.689999,44.139999,43.189999,43.500000,37.445568,997300
2012-12-17,43.660000,43.830002,43.410000,43.599998,37.531654,733700
2012-12-18,43.849998,44.110001,43.410000,43.700001,37.617737,1111300
2012-12-19,43.970001,45.000000,43.759998,44.849998,38.607666,813100
2012-12-20,44.680000,44.750000,43.950001,44.349998,38.177265,493100
2012-12-21,44.099998,45.400002,44.020000,45.200001,38.908958,551900
2012-12-26,45.259998,45.279999,44.400002,44.720001,38.495770,258500
2012-12-27,44.790001,45.369999,44.570000,45.320000,39.012257,510200
2012-12-28,45.400002,46.290001,45.099998,46.290001,39.847252,764100
2013-01-02,46.400002,46.430000,45.500000,45.799999,39.425449,1144300
2013-01-03,46.000000,46.139999,45.049999,45.279999,38.977814,821200
2013-01-04,45.279999,46.700001,45.279999,46.200001,39.769779,1166900
2013-01-07,46.310001,47.000000,46.310001,47.000000,40.458427,603000
2013-01-08,46.810001,47.310001,46.730000,47.200001,40.630596,752600
2013-01-09,47.119999,47.259998,46.680000,47.099998,40.544514,957500
2013-01-10,46.900002,47.240002,46.200001,46.500000,40.028023,571500
2013-01-11,46.660000,46.950001,46.389999,46.389999,39.933334,350800
2013-01-14,46.750000,46.750000,45.709999,46.299999,39.855854,885400
2013-01-15,46.750000,46.750000,45.709999,46.200001,39.769779,858000
2013-01-16,46.299999,46.820000,45.610001,46.000000,39.597614,520100
2013-01-17,46.580002,47.570000,45.790001,45.880001,39.494316,568300
2013-01-18,46.000000,46.299999,45.349998,45.500000,39.167198,726800
2013-01-21,45.610001,46.279999,45.610001,45.950001,39.554573,565300
2013-01-22,45.910000,46.230000,45.320000,45.700001,39.339375,784600
2013-01-23,45.910000,46.599998,45.320000,46.419998,39.959152,821400
2013-01-24,46.590000,46.840000,45.250000,45.500000,39.167198,672100
2013-01-28,46.290001,46.990002,46.070000,46.799999,40.286266,1542300
2013-01-29,46.700001,48.400002,46.650002,48.259998,41.543064,1546200
2013-01-30,48.189999,49.080002,47.529999,48.700001,41.921822,2169600
2013-01-31,48.380001,49.020000,47.790001,48.070000,41.379505,974800
2013-02-01,48.049999,49.029999,47.220001,49.029999,42.205887,1492100
2013-02-04,48.599998,48.779999,47.959999,48.119999,41.422550,1304300
2013-02-05,48.110001,48.299999,47.720001,48.250000,41.534454,881400
2013-02-06,47.750000,48.230000,47.200001,48.200001,41.491413,998200
2013-02-07,48.290001,48.549999,47.599998,48.549999,41.792694,1316300
2013-02-08,48.169998,49.430000,47.959999,49.389999,42.515785,1610700
2013-02-13,49.009998,49.599998,48.990002,49.599998,42.696548,1003900
2013-02-14,49.299999,49.730000,48.880001,49.400002,42.524403,770000
2013-02-15,49.389999,49.900002,49.150002,49.400002,42.524403,1275000
2013-02-18,49.389999,49.889999,48.150002,48.500000,41.749660,670200
2013-02-19,48.549999,49.700001,48.549999,49.400002,42.524403,686400
2013-02-20,49.049999,51.400002,48.639999,50.400002,43.385216,1684800
2013-02-21,51.389999,52.910000,51.029999,52.689999,45.356491,2648800
2013-02-22,52.150002,53.340000,51.740002,52.680000,45.347874,1346800
2013-02-25,52.619999,52.700001,51.820000,52.139999,44.883034,1005200
2013-02-26,51.970001,51.970001,50.849998,51.099998,43.987785,1274800
2013-02-27,51.299999,52.060001,50.840000,51.110001,43.996391,1143000
2013-02-28,51.570000,51.570000,50.900002,51.299999,44.737656,1132400
2013-03-01,51.310001,51.970001,50.459999,50.849998,44.345222,1174700
2013-03-04,50.750000,51.110001,50.509998,50.610001,44.135925,759000
2013-03-05,50.639999,51.389999,50.560001,50.689999,44.205692,1132000
2013-03-06,50.720001,51.389999,50.099998,50.450001,43.996391,1074700
2013-03-07,50.700001,51.080002,49.209999,49.400002,43.080711,1325400
2013-03-08,49.580002,50.240002,49.419998,49.419998,43.098148,758200
2013-03-11,49.430000,49.919998,48.820000,48.950001,42.688274,1540600
2013-03-12,48.939999,50.490002,48.580002,50.400002,43.952793,2885300
2013-03-13,50.299999,50.900002,49.709999,50.400002,43.952793,631100
2013-03-14,50.450001,50.630001,49.750000,49.980000,43.586517,443200
2013-03-15,49.910000,50.380001,49.410000,50.200001,43.778370,761200
2013-03-18,49.740002,50.880001,49.740002,50.250000,43.821976,589300
2013-03-19,49.740002,50.880001,49.740002,50.700001,44.214413,697300
2013-03-20,50.209999,50.580002,50.020000,50.419998,43.970230,678700
2013-03-21,50.410000,50.580002,49.939999,50.000000,43.603954,824300
2013-03-22,49.919998,50.259998,49.099998,49.459999,43.133030,679100
2013-03-25,49.889999,50.369999,49.259998,50.270000,43.839420,716300
2013-03-26,50.400002,50.560001,49.770000,50.500000,44.039997,743600
2013-03-27,50.590000,50.799999,50.000000,50.790001,44.292900,749500
2013-03-28,50.509998,51.299999,50.419998,51.099998,44.563248,1201800
2013-04-01,50.980000,51.279999,50.720001,51.130001,44.589405,481200
2013-04-02,50.980000,51.799999,50.720001,51.549999,44.955681,1596300
2013-04-03,51.099998,51.650002,50.950001,51.500000,44.912075,513000
2013-04-04,51.349998,51.459999,50.700001,51.090000,44.554520,529800
2013-04-05,50.630001,51.090000,49.810001,50.200001,43.778370,819700
2013-04-08,50.380001,50.630001,49.490002,50.000000,43.603954,642800
2013-04-09,50.349998,51.470001,50.209999,50.950001,44.432438,391200
2013-04-10,51.279999,52.080002,50.799999,51.669998,45.060333,530400
2013-04-11,51.680000,52.349998,51.209999,51.459999,44.877193,603100
2013-04-12,51.029999,51.810001,51.009998,51.430000,44.851028,688400
2013-04-15,50.959999,51.779999,50.110001,50.400002,43.952793,1076800
2013-04-16,50.860001,52.020000,50.790001,52.000000,45.348114,785500
2013-04-17,51.389999,52.000000,50.750000,51.900002,45.260914,890600
2013-04-18,51.750000,53.970001,51.750000,53.750000,46.874256,1301700
2013-04-19,53.830002,53.900002,53.160000,53.700001,46.830654,651200
2013-04-22,52.000000,53.590000,52.000000,53.490002,46.647511,2109300
2013-04-23,53.299999,54.540001,52.599998,53.799999,46.917866,892400
2013-04-24,53.660000,54.889999,53.660000,54.209999,47.275410,850400
2013-04-25,54.160000,54.549999,53.500000,53.900002,47.005070,1015300
2013-04-26,null,null,null,null,null,null
2013-04-29,53.610001,53.810001,52.939999,53.200001,46.394608,995700
2013-04-30,53.000000,53.660000,53.000000,53.389999,46.560307,1694900
2013-05-02,53.340000,53.590000,52.900002,53.009998,46.228916,1541600
2013-05-03,53.380001,54.310001,53.139999,53.680000,46.813206,2927200
2013-05-06,53.709999,53.880001,53.070000,53.500000,46.656239,886600
2013-05-07,53.520000,54.639999,53.509998,54.240002,47.301579,1085200
2013-05-08,54.240002,54.669998,53.759998,54.220001,47.284134,581700
2013-05-09,54.290001,54.840000,53.770000,53.900002,47.005070,525000
2013-05-10,53.869999,55.389999,53.480000,54.950001,47.920742,1313700
2013-05-13,54.900002,55.200001,54.490002,54.599998,47.615520,663600
2013-05-14,54.450001,55.200001,54.090000,54.910000,47.885868,801000
2013-05-15,54.900002,55.689999,54.709999,55.049999,48.007961,1127900
2013-05-16,55.500000,55.509998,54.119999,54.950001,47.920742,1385400
2013-05-17,55.320000,55.930000,54.400002,55.360001,48.278297,538400
2013-05-20,55.320000,55.990002,54.400002,55.799999,48.662014,758700
2013-05-21,55.889999,56.040001,54.810001,55.599998,48.487602,878900
2013-05-22,55.330002,55.560001,54.810001,55.549999,48.443996,1146400
2013-05-23,55.180000,55.340000,54.389999,55.029999,47.990517,1012700
2013-05-24,54.930000,54.930000,53.580002,54.450001,47.484715,983900
2013-05-27,54.500000,55.000000,54.450001,54.540001,47.563198,166800
2013-05-28,54.509998,55.110001,54.459999,54.650002,47.659122,413900
2013-05-29,54.200001,55.099998,53.970001,54.200001,47.266689,799000
2013-05-31,53.709999,54.200001,53.029999,53.750000,46.874256,1126700
2013-06-03,54.000000,54.230000,53.040001,53.799999,46.917866,511000
2013-06-04,53.980000,54.000000,53.279999,53.750000,46.874256,714900
2013-06-05,53.430000,54.869999,53.099998,53.500000,46.656239,1408200
2013-06-06,53.930000,53.930000,52.709999,53.099998,46.307400,787500
2013-06-07,52.709999,53.310001,51.750000,51.869999,45.234745,881600
2013-06-10,52.400002,53.680000,52.119999,52.660000,45.923683,978900
2013-06-11,52.250000,52.799999,50.919998,52.070000,45.409164,760200
2013-06-12,52.119999,52.689999,51.160000,51.299999,44.737656,1072000
2013-06-13,51.619999,51.770000,50.520000,50.599998,44.127201,1266700
2013-06-14,50.689999,51.610001,50.410000,51.000000,44.476036,952900
2013-06-17,51.200001,51.669998,50.520000,50.820000,44.319057,869400
2013-06-18,50.880001,51.570000,50.880001,51.290001,44.728939,654700
2013-06-19,51.290001,51.439999,50.410000,50.720001,44.231850,1077400
2013-06-20,50.200001,51.500000,49.410000,51.119999,44.580685,1872400
2013-06-21,50.380001,50.970001,49.669998,49.910000,43.525471,992700
2013-06-24,49.750000,49.980000,48.360001,49.230000,42.932453,1005800
2013-06-25,48.910000,49.880001,48.459999,49.299999,42.993504,728100
2013-06-26,49.849998,51.189999,49.560001,50.799999,44.301620,989000
2013-06-27,51.000000,53.349998,50.990002,52.980000,46.202751,1057400
2013-06-28,52.680000,53.660000,52.450001,53.000000,46.220196,1667700
2013-07-01,52.680000,53.660000,52.450001,53.490002,46.647511,623600
2013-07-02,53.230000,54.000000,52.009998,52.389999,45.688229,1382300
2013-07-03,52.099998,53.500000,52.000000,52.400002,45.696945,673700
2013-07-04,52.950001,53.299999,52.000000,52.299999,45.609737,568900
2013-07-05,52.150002,53.070000,51.560001,52.450001,45.740551,844000
2013-07-08,51.790001,52.099998,51.580002,52.000000,45.348114,802400
2013-07-10,52.580002,53.029999,52.150002,52.560001,45.836483,705000
2013-07-11,52.950001,53.930000,52.380001,53.799999,46.917866,1042800
2013-07-12,53.480000,53.730000,53.060001,53.700001,46.830654,651500
2013-07-15,53.490002,54.000000,53.240002,53.799999,46.917866,598800
2013-07-16,53.990002,54.119999,52.919998,53.250000,46.438217,753500
2013-07-17,53.330002,53.980000,53.189999,53.740002,46.865536,546700
2013-07-18,53.500000,53.980000,53.139999,53.869999,46.978905,703500
2013-07-19,53.750000,53.939999,53.060001,53.549999,46.699841,433100
2013-07-22,53.400002,54.180000,53.250000,53.939999,47.039951,934300
2013-07-23,54.000000,54.480000,53.419998,54.139999,47.214367,490700
2013-07-24,53.910000,54.330002,53.520000,54.299999,47.353893,718700
2013-07-25,54.150002,54.340000,53.700001,54.299999,47.353893,523400
2013-07-26,null,null,null,null,null,null
2013-07-29,53.959999,54.500000,53.580002,54.099998,47.179485,1019500
2013-07-30,54.360001,54.360001,53.700001,53.919998,47.022511,1111900
2013-07-31,53.650002,54.299999,53.580002,54.150002,47.223080,1206400
2013-08-01,55.700001,55.950001,53.220001,54.299999,47.353893,2801000
2013-08-02,54.290001,55.189999,54.040001,55.000000,47.964355,1109500
2013-08-05,55.000000,55.669998,54.660000,55.639999,48.522484,930300
2013-08-06,55.630001,55.689999,54.470001,54.650002,47.659122,1165800
2013-08-07,54.650002,54.910000,54.160000,53.599998,46.743443,803600
2013-08-08,54.139999,54.340000,52.790001,54.000000,47.679363,970100
2013-08-09,53.820000,54.880001,53.630001,54.540001,48.156166,1120900
2013-08-12,54.610001,55.259998,53.599998,54.240002,47.891281,1370400
2013-08-13,54.020000,54.830002,53.889999,54.150002,47.811813,969500
2013-08-14,54.160000,54.779999,53.380001,53.799999,47.502781,1621600
2013-08-15,53.310001,53.400002,52.509998,52.799999,46.619831,1598400
2013-08-16,52.790001,53.180000,52.430000,52.680000,46.513874,1260900
2013-08-19,52.680000,53.090000,51.040001,51.500000,45.471989,1006000
2013-08-20,51.270000,52.250000,51.070000,51.360001,45.348377,953300
2013-08-21,51.650002,53.209999,51.650002,52.660000,46.496208,1354900
2013-08-22,53.000000,53.570000,52.799999,53.139999,46.920029,812300
2013-08-23,53.139999,54.500000,52.959999,53.840000,47.538097,933600
2013-08-26,53.720001,54.630001,53.020000,53.400002,47.149601,616200
2013-08-27,52.990002,53.689999,51.500000,51.910000,45.834000,1144400
2013-08-28,52.330002,52.330002,51.270000,52.070000,45.975273,801700
2013-08-29,52.070000,52.770000,51.900002,52.400002,46.266647,684400
2013-08-30,52.070000,52.950001,51.610001,52.189999,46.081223,2004800
2013-09-02,52.389999,54.000000,52.389999,53.799999,47.502781,768700
2013-09-03,53.259998,53.590000,52.060001,52.259998,46.143032,889600
2013-09-04,52.000000,52.849998,51.939999,52.830002,46.646317,537200
2013-09-05,52.509998,53.700001,52.150002,53.349998,47.105450,799000
2013-09-06,53.599998,54.419998,53.090000,54.200001,47.855957,1268000
2013-09-09,54.189999,56.139999,53.700001,55.840000,49.303993,1699900
2013-09-10,55.700001,57.650002,55.700001,56.779999,50.133972,1333200
2013-09-11,57.000000,57.240002,55.500000,55.799999,49.268677,1058600
2013-09-12,56.099998,56.349998,54.630001,54.900002,48.474030,815100
2013-09-13,55.000000,56.270000,54.959999,56.270000,49.683670,564400
2013-09-16,56.500000,56.650002,55.549999,55.830002,49.295166,445000
2013-09-17,56.080002,56.480000,55.029999,55.639999,49.127407,731100
2013-09-18,55.299999,56.869999,54.770000,56.869999,50.213440,1292500
2013-09-19,56.590000,57.700001,55.959999,57.700001,50.946293,1257200
2013-09-20,57.389999,57.770000,56.049999,56.049999,49.489426,1080800
2013-09-23,57.389999,57.770000,55.930000,57.130001,50.443012,605600
2013-09-24,57.389999,57.770000,55.930000,57.160000,50.469501,1326500
2013-09-25,56.840000,57.299999,55.459999,56.040001,49.480595,1305300
2013-09-26,56.029999,56.340000,55.029999,55.500000,49.003796,978500
2013-09-27,55.500000,55.830002,55.029999,55.599998,49.092091,678400
2013-09-30,55.500000,55.970001,54.160000,54.660000,48.262119,1240700
2013-10-01,55.650002,57.090000,54.669998,56.990002,50.319393,1707600
2013-10-02,56.450001,57.700001,56.430000,57.660000,50.910973,1116100
2013-10-03,57.660000,57.900002,56.500000,57.150002,50.460670,1106100
2013-10-04,57.200001,57.650002,56.860001,57.599998,50.857994,798300
2013-10-07,57.430000,57.990002,57.160000,57.759998,50.999264,641600
2013-10-08,57.500000,58.150002,56.610001,57.250000,50.548958,1620500
2013-10-09,57.099998,58.279999,56.730000,57.970001,51.184689,1423100
2013-10-10,58.230000,58.279999,57.080002,57.830002,51.061081,1004700
2013-10-11,57.790001,58.590000,57.169998,58.340000,51.511383,721900
2013-10-14,58.340000,59.419998,57.830002,59.000000,52.094124,881800
2013-10-15,58.939999,59.220001,57.980000,59.220001,52.288376,1104200
2013-10-16,59.000000,59.590000,58.570000,59.090000,52.173592,817800
2013-10-17,58.639999,59.240002,58.320000,58.500000,51.652653,506200
2013-10-18,58.549999,59.410000,58.549999,59.119999,52.200073,635900
2013-10-21,59.119999,60.259998,58.860001,60.000000,52.977081,785100
2013-10-22,59.990002,60.770000,59.630001,60.200001,53.153675,861500
2013-10-23,59.990002,60.470001,59.730000,60.049999,53.021229,930100
2013-10-24,60.049999,60.549999,59.020000,59.900002,52.888786,682400
2013-10-25,59.500000,59.689999,58.680000,59.080002,52.164764,1162700
2013-10-28,59.200001,59.509998,58.599998,58.959999,52.058811,1018100
2013-10-29,58.849998,59.650002,58.110001,59.320000,52.376667,511400
2013-10-30,59.439999,60.189999,59.209999,59.790001,52.791656,832300
2013-10-31,60.000000,60.150002,59.340000,59.730000,52.738678,1138400
2013-11-01,59.939999,60.669998,59.669998,59.919998,52.906437,882700
2013-11-04,60.119999,60.250000,58.910000,59.840000,52.835804,747800
2013-11-05,59.900002,60.150002,58.950001,59.380001,52.429653,830700
2013-11-06,59.230000,59.419998,58.560001,59.410000,52.456135,674600
2013-11-07,58.290001,59.250000,57.290001,58.000000,51.211178,1736900
2013-11-08,57.880001,58.080002,56.580002,56.900002,50.239925,1330200
2013-11-11,56.869999,58.270000,56.169998,57.959999,51.175854,691000
2013-11-12,57.910000,58.889999,57.369999,58.009998,51.220001,934500
2013-11-13,57.990002,58.270000,57.200001,57.950001,51.167027,970700
2013-11-14,58.150002,59.220001,58.139999,58.470001,51.626163,1155000
2013-11-18,58.509998,59.150002,58.180000,58.689999,51.820412,1240100
2013-11-19,58.750000,58.970001,58.209999,58.599998,51.740948,1043200
2013-11-21,58.000000,58.740002,57.860001,58.500000,51.652653,855100
